FECHA,IRRADH00,IRRADH03,IRRADH06,IRRADH09,IRRADH12,IRRADH15,IRRADH18,IRRADH21,ANNO,MES,DIA,DIASEM
2016-05-23,0.0,0.0,840956.1,2443639.8,2868469.8,1737518.1,139016.14,0.0,2016,5,23,0
2016-05-24,0.0,0.0,748755.1,2322424.2,2808386.5,1514926.1,50858.586,0.0,2016,5,24,1
2016-05-25,0.0,0.0,519008.47,1771576.8,1873976.0,913323.9,44683.414,0.0,2016,5,25,2
2016-05-26,0.0,0.0,738297.94,2167354.8,2623593.8,1526864.6,117369.984,0.0,2016,5,26,3
2016-05-27,0.0,0.0,676628.3,2306479.5,2731046.8,1709419.2,175121.89,0.0,2016,5,27,4
2016-05-28,0.0,0.0,750087.25,2322530.5,2732740.5,1267632.1,114244.12,0.0,2016,5,28,5
2016-05-29,0.0,0.0,803745.7,2087210.8,2337703.0,1441237.1,167769.92,0.0,2016,5,29,6
2016-05-30,0.0,0.0,760883.9,2010783.1,2329996.5,1322369.8,134274.48,0.0,2016,5,30,0
2016-05-31,0.0,0.0,783872.3,1794459.4,2056152.6,987608.1,65088.727,0.0,2016,5,31,1
2016-06-01,0.0,0.0,793237.56,2456173.2,2822501.0,1684129.5,161605.1,0.0,2016,6,1,2
2016-06-02,0.0,0.0,847227.7,2423320.5,2674331.8,1453473.5,157972.44,0.0,2016,6,2,3
2016-06-03,0.0,0.0,782623.94,2125104.0,2234400.0,1189111.9,107949.33,0.0,2016,6,3,4
2016-06-04,0.0,0.0,625016.56,1567987.8,1532088.2,678908.94,65058.723,0.0,2016,6,4,5
2016-06-05,0.0,0.0,830726.56,2185154.5,2524071.0,1547255.5,119588.734,0.0,2016,6,5,6
2016-06-06,0.0,0.0,808665.56,2109579.5,2058729.9,1231987.8,143285.88,0.0,2016,6,6,0
2016-06-07,0.0,0.0,839237.4,2381492.2,2567429.8,1526428.9,137775.61,0.0,2016,6,7,1
2016-06-08,0.0,0.0,843458.6,2310575.8,2436714.0,1387730.0,185191.66,0.0,2016,6,8,2
2016-06-09,0.0,0.0,834222.6,2275949.5,2581299.0,1496508.1,134415.94,0.0,2016,6,9,3
2016-06-10,0.0,0.0,724549.9,2116727.2,2615925.5,1431829.2,132865.31,0.0,2016,6,10,4
2016-06-11,0.0,0.0,359573.3,1655544.5,1874403.4,1156928.9,157016.1,0.0,2016,6,11,5
2016-06-12,0.0,0.0,538060.9,1898310.2,2312536.8,1202092.1,85837.68,0.0,2016,6,12,6
2016-06-13,0.0,0.0,677138.56,1978834.1,2048128.0,1338788.8,205802.48,0.0,2016,6,13,0
2016-06-14,0.0,0.0,812993.3,2297930.5,2722303.5,1532876.0,189752.83,0.0,2016,6,14,1
2016-06-15,0.0,0.0,726311.44,1868195.2,1920800.2,915184.6,97826.414,0.0,2016,6,15,2
2016-06-16,0.0,0.0,764777.75,2307655.5,2481032.5,1530989.8,182360.33,0.0,2016,6,16,3
2016-06-17,0.0,0.0,819829.7,2132597.5,2179233.8,1473231.5,199091.47,0.0,2016,6,17,4
2016-06-18,0.0,0.0,537182.94,1768392.1,1868596.6,1240321.8,227204.75,0.0,2016,6,18,5
2016-06-19,0.0,0.0,885044.0,2463026.8,2895773.8,1791158.5,190934.92,0.0,2016,6,19,6
2016-06-20,0.0,0.0,851733.75,2353421.5,2817467.5,1385561.9,96462.41,0.0,2016,6,20,0
2016-06-21,0.0,0.0,717484.0,2215080.2,2649751.5,1656025.9,214257.44,0.0,2016,6,21,1
2016-06-22,0.0,0.0,849560.1,2407859.8,2883734.5,1859044.6,255681.33,0.0,2016,6,22,2
2016-06-23,0.0,0.0,855369.06,2426899.5,2908499.0,1900527.8,265542.22,0.0,2016,6,23,3
2016-06-24,0.0,0.0,860628.0,2442187.5,2922727.5,1900873.5,258572.53,0.0,2016,6,24,4
2016-06-25,0.0,0.0,824516.0,2366443.5,2507181.5,1635257.1,218852.53,0.0,2016,6,25,5
2016-06-26,0.0,0.0,723452.6,2007224.2,2185355.5,1452403.1,166156.84,0.0,2016,6,26,6
2016-06-27,0.0,0.0,693541.44,2227510.5,2706730.5,1699557.9,244341.97,0.0,2016,6,27,0
2016-06-28,0.0,0.0,833564.06,2400892.5,2822723.0,1713856.6,208147.36,0.0,2016,6,28,1
2016-06-29,0.0,0.0,603563.0,1860563.8,2365996.2,1467607.8,180842.48,0.0,2016,6,29,2
2016-06-30,0.0,0.0,699664.75,2002525.1,2324864.0,1394277.1,194865.73,0.0,2016,6,30,3
2016-07-01,0.0,0.0,781228.0,2244224.8,2622830.8,1725516.5,235556.89,0.0,2016,7,1,4
2016-07-02,0.0,0.0,768775.9,2247267.8,2575949.5,1372686.5,164076.34,0.0,2016,7,2,5
2016-07-03,0.0,0.0,687610.94,2358439.0,2870305.8,1844362.8,256076.97,0.0,2016,7,3,6
2016-07-04,0.0,0.0,803681.0,2365060.2,2757934.8,1656242.1,234396.19,0.0,2016,7,4,0
2016-07-05,0.0,0.0,634585.9,1916906.0,1904164.1,1401242.0,226880.53,0.0,2016,7,5,1
2016-07-06,0.0,0.0,759806.75,2193972.2,2429502.5,1565866.5,221748.6,0.0,2016,7,6,2
2016-07-07,0.0,0.0,779352.0,2340647.5,2469582.5,1350516.0,95891.82,0.0,2016,7,7,3
2016-07-08,0.0,0.0,506044.44,1985021.5,2296351.0,1495722.8,179603.44,0.0,2016,7,8,4
2016-07-09,0.0,0.0,775732.94,2353173.5,2756931.0,1769004.2,238660.66,0.0,2016,7,9,5
2016-07-10,0.0,0.0,765309.0,2336921.5,2711949.5,1625950.1,208182.16,0.0,2016,7,10,6
2016-07-11,0.0,0.0,727962.25,2237785.0,2660138.2,1533047.9,168778.0,0.0,2016,7,11,0
2016-07-12,0.0,0.0,678738.44,1953092.2,2420384.8,1340654.0,175394.69,0.0,2016,7,12,1
2016-07-13,0.0,0.0,583730.44,2202566.5,2757767.0,1752627.4,192957.36,0.0,2016,7,13,2
2016-07-14,0.0,0.0,603647.1,2124905.5,2683619.8,1635486.6,208872.81,0.0,2016,7,14,3
2016-07-15,0.0,0.0,769215.9,2427339.8,2945211.8,1915844.6,237413.81,0.0,2016,7,15,4
2016-07-16,0.0,0.0,751548.06,2376107.5,2875168.0,1868536.2,223030.97,0.0,2016,7,16,5
2016-07-17,0.0,0.0,739344.1,2351471.0,2856117.0,1859450.5,222268.08,0.0,2016,7,17,6
2016-07-18,0.0,0.0,723433.6,2362413.0,2889199.5,1875517.4,222376.19,0.0,2016,7,18,0
2016-07-19,0.0,0.0,735310.7,2375233.5,2896181.5,1879253.2,216994.89,0.0,2016,7,19,1
2016-07-20,0.0,0.0,691984.3,1954355.4,1780017.2,659950.1,49598.773,0.0,2016,7,20,2
2016-07-21,0.0,0.0,625401.2,2181372.2,2444155.0,1321168.0,94601.484,0.0,2016,7,21,3
2016-07-22,0.0,0.0,616743.6,1752943.1,1853023.4,1178138.5,136706.78,0.0,2016,7,22,4
2016-07-23,0.0,0.0,622315.25,1939137.5,2342483.8,1621165.1,170801.02,0.0,2016,7,23,5
2016-07-24,0.0,0.0,676814.75,2273597.0,2650031.5,1581549.5,163428.66,0.0,2016,7,24,6
2016-07-25,0.0,0.0,637719.2,2186382.5,2595572.2,1504390.1,158512.61,0.0,2016,7,25,0
2016-07-26,0.0,0.0,656363.94,2229842.0,2527661.2,1527763.8,150396.58,0.0,2016,7,26,1
2016-07-27,0.0,0.0,643675.25,2141931.0,2293408.5,1438216.6,125138.59,0.0,2016,7,27,2
2016-07-28,0.0,0.0,495123.38,2145186.5,2680659.5,1702565.1,150623.73,0.0,2016,7,28,3
2016-07-29,0.0,0.0,619876.06,2221861.8,2725687.5,1580388.0,133002.64,0.0,2016,7,29,4
2016-07-30,0.0,0.0,601877.06,2236095.0,2696023.5,1644680.6,138545.94,0.0,2016,7,30,5
2016-07-31,0.0,0.0,542050.7,2005244.6,2264843.8,1499575.4,128553.5,0.0,2016,7,31,6
2016-08-01,0.0,0.0,518276.94,2147613.0,2623938.2,1613390.1,137579.14,0.0,2016,8,1,0
2016-08-02,0.0,0.0,526204.94,2190450.2,2784105.0,1749300.9,134747.4,0.0,2016,8,2,1
2016-08-03,0.0,0.0,597895.8,2254207.2,2657970.8,1665288.6,116529.68,0.0,2016,8,3,2
2016-08-04,0.0,0.0,579480.44,2166329.0,2287277.8,1355710.9,51138.79,0.0,2016,8,4,3
2016-08-05,0.0,0.0,422877.94,2076985.9,2564282.2,1614075.8,75062.664,0.0,2016,8,5,4
2016-08-06,0.0,0.0,537385.1,2263089.5,2801207.5,1773832.5,88507.0,0.0,2016,8,6,5
2016-08-07,0.0,0.0,587081.94,2270860.0,2791098.5,1761663.9,80516.484,0.0,2016,8,7,6
2016-08-08,0.0,0.0,578717.06,2262912.0,2786014.8,1747632.6,60039.17,0.0,2016,8,8,0
2016-08-09,0.0,0.0,531731.9,2076748.2,2054671.8,925162.94,23707.281,0.0,2016,8,9,1
2016-08-10,0.0,0.0,489046.06,2205812.5,2572173.8,1510796.2,26386.344,0.0,2016,8,10,2
2016-08-11,0.0,0.0,521334.8,2132932.2,2704213.5,1681286.5,6921.4434,0.0,2016,8,11,3
2016-08-12,0.0,0.0,513548.84,2189081.8,2663548.5,1568673.2,0.0,0.0,2016,8,12,4
2016-08-13,0.0,0.0,524382.6,2214672.5,2700116.2,1540377.9,0.0,0.0,2016,8,13,5
2016-08-14,0.0,0.0,503435.56,2192625.2,2554509.2,1544387.1,0.0,0.0,2016,8,14,6
2016-08-15,0.0,0.0,498115.16,2085241.4,2472506.5,1588224.0,0.0,0.0,2016,8,15,0
2016-08-16,0.0,0.0,392436.28,1797954.1,2058644.2,1222968.9,0.0,0.0,2016,8,16,1
2016-08-17,0.0,0.0,391062.53,1804000.8,1918462.1,722993.4,0.0,0.0,2016,8,17,2
2016-08-18,0.0,0.0,376369.3,1757861.9,1939282.1,956726.44,0.0,0.0,2016,8,18,3
2016-08-19,0.0,0.0,425359.84,2069891.5,2482976.5,1421404.6,0.0,0.0,2016,8,19,4
2016-08-20,0.0,0.0,262254.72,1475629.8,1413793.4,877762.0,0.0,0.0,2016,8,20,5
2016-08-21,0.0,0.0,416423.47,2121532.0,2599471.5,1552186.0,0.0,0.0,2016,8,21,6
2016-08-22,0.0,0.0,423644.53,2149929.2,2655287.5,1590032.6,0.0,0.0,2016,8,22,0
2016-08-23,0.0,0.0,425201.34,2135001.5,2637322.5,1565870.5,0.0,0.0,2016,8,23,1
2016-08-24,0.0,0.0,417497.84,2145004.5,2653796.0,1585377.2,0.0,0.0,2016,8,24,2
2016-08-25,0.0,0.0,411345.06,2138603.8,2643336.0,1566279.2,0.0,0.0,2016,8,25,3
2016-08-26,0.0,0.0,396141.47,2130098.5,2635190.8,1553625.9,0.0,0.0,2016,8,26,4
2016-08-27,0.0,0.0,356622.62,1998594.1,2414833.8,1468173.4,0.0,0.0,2016,8,27,5
2016-08-28,0.0,0.0,344547.88,2044985.5,2531085.0,1417414.2,0.0,0.0,2016,8,28,6
2016-08-29,0.0,0.0,272532.3,1449581.2,1430650.0,642965.0,0.0,0.0,2016,8,29,0
2016-08-30,0.0,0.0,209040.5,1535844.0,2094329.5,1272066.1,0.0,0.0,2016,8,30,1
2016-08-31,0.0,0.0,294112.47,1714933.1,2180814.2,1029841.4,0.0,0.0,2016,8,31,2
2016-09-01,0.0,0.0,259464.64,1722754.0,1886908.8,1014585.4,0.0,0.0,2016,9,1,3
2016-09-02,0.0,0.0,273348.7,1969906.1,2219650.8,1207996.5,0.0,0.0,2016,9,2,4
2016-09-03,0.0,0.0,273156.47,1906312.0,1991198.6,1093406.8,0.0,0.0,2016,9,3,5
2016-09-04,0.0,0.0,284934.97,1879409.5,2212454.8,896573.7,0.0,0.0,2016,9,4,6
2016-09-05,0.0,0.0,232105.34,1927401.9,2397890.2,1279144.5,0.0,0.0,2016,9,5,0
2016-09-06,0.0,0.0,272443.66,1979836.6,2438044.8,1327326.1,0.0,0.0,2016,9,6,1
2016-09-07,0.0,0.0,252541.53,1897692.9,2344397.2,1264935.9,0.0,0.0,2016,9,7,2
2016-09-08,0.0,0.0,222090.58,1733069.2,2034972.1,1016514.56,0.0,0.0,2016,9,8,3
2016-09-09,0.0,0.0,171723.22,1309491.1,1578287.1,1001919.3,0.0,0.0,2016,9,9,4
2016-09-10,0.0,0.0,169917.1,1493644.1,1667527.1,965584.1,0.0,0.0,2016,9,10,5
2016-09-11,0.0,0.0,210386.42,1713323.8,1870629.5,967603.25,0.0,0.0,2016,9,11,6
2016-09-12,0.0,0.0,207041.22,1852693.4,2286001.5,1087594.9,0.0,0.0,2016,9,12,0
2016-09-13,0.0,0.0,182123.58,1811346.2,2151355.5,1037663.75,0.0,0.0,2016,9,13,1
2016-09-14,0.0,0.0,84063.516,1397020.6,1974324.2,763948.44,0.0,0.0,2016,9,14,2
2016-09-15,0.0,0.0,164873.47,1587747.1,1525765.1,625538.56,0.0,0.0,2016,9,15,3
2016-09-16,0.0,0.0,167275.4,1794379.2,2237821.8,995673.0,0.0,0.0,2016,9,16,4
2016-09-17,0.0,0.0,51799.133,1216800.9,1855321.2,856265.6,0.0,0.0,2016,9,17,5
2016-09-18,0.0,0.0,165069.58,1868994.2,2196786.2,1014203.4,0.0,0.0,2016,9,18,6
2016-09-19,0.0,0.0,158546.66,1844492.0,2224982.2,1042640.0,0.0,0.0,2016,9,19,0
2016-09-20,0.0,0.0,66379.27,987849.25,1137011.9,406060.3,0.0,0.0,2016,9,20,1
2016-09-21,0.0,0.0,94315.945,1610844.2,2060383.1,902484.94,0.0,0.0,2016,9,21,2
2016-09-22,0.0,0.0,127873.055,1708113.9,2036815.1,875381.0,0.0,0.0,2016,9,22,3
2016-09-23,0.0,0.0,87574.91,1220646.6,1212537.5,360884.78,0.0,0.0,2016,9,23,4
2016-09-24,0.0,0.0,87261.05,1507436.5,1828876.2,947295.25,0.0,0.0,2016,9,24,5
2016-09-25,0.0,0.0,95422.41,1337198.0,1392152.9,600003.1,0.0,0.0,2016,9,25,6
2016-09-26,0.0,0.0,67910.04,1194666.8,1563837.8,774648.94,0.0,0.0,2016,9,26,0
2016-09-27,0.0,0.0,76824.64,1485612.9,1885950.6,805011.9,0.0,0.0,2016,9,27,1
2016-09-28,0.0,0.0,94580.445,1748897.2,2151185.0,986568.75,0.0,0.0,2016,9,28,2
2016-09-29,0.0,0.0,89071.49,1741349.9,2128541.8,969560.44,0.0,0.0,2016,9,29,3
2016-09-30,0.0,0.0,76641.8,1708529.8,2054416.6,913726.3,0.0,0.0,2016,9,30,4
2016-10-01,0.0,0.0,44110.965,1614687.5,2096805.9,903905.4,0.0,0.0,2016,10,1,5
2016-10-02,0.0,0.0,43775.117,1086224.0,1417745.2,720903.4,0.0,0.0,2016,10,2,6
2016-10-03,0.0,0.0,42682.043,1288700.5,1825435.4,850444.75,0.0,0.0,2016,10,3,0
2016-10-04,0.0,0.0,46508.902,1586136.9,1981505.5,791661.9,0.0,0.0,2016,10,4,1
2016-10-05,0.0,0.0,30364.822,1153125.4,1636162.8,753318.6,0.0,0.0,2016,10,5,2
2016-10-06,0.0,0.0,8184.222,577353.6,817527.1,474922.3,0.0,0.0,2016,10,6,3
2016-10-07,0.0,0.0,34754.54,1418551.9,1849769.9,714765.9,0.0,0.0,2016,10,7,4
2016-10-08,0.0,0.0,21784.24,1370129.1,1881860.2,711859.4,0.0,0.0,2016,10,8,5
2016-10-09,0.0,0.0,13215.837,958438.44,1377205.9,578375.25,0.0,0.0,2016,10,9,6
2016-10-10,0.0,0.0,17489.541,1160461.0,1519402.0,575819.2,0.0,0.0,2016,10,10,0
2016-10-11,0.0,0.0,22272.137,1368427.4,1596227.8,503319.7,0.0,0.0,2016,10,11,1
2016-10-12,0.0,0.0,11583.904,494834.06,180855.36,20415.379,0.0,0.0,2016,10,12,2
2016-10-13,0.0,0.0,4230.2637,355556.38,268019.56,38220.457,0.0,0.0,2016,10,13,3
2016-10-14,0.0,0.0,8884.366,612829.4,848899.25,375815.84,0.0,0.0,2016,10,14,4
2016-10-15,0.0,0.0,10928.821,1564737.5,1917657.1,782759.06,0.0,0.0,2016,10,15,5
2016-10-16,0.0,0.0,6807.05,1219576.8,1576665.9,470367.7,0.0,0.0,2016,10,16,6
2016-10-17,0.0,0.0,1581.425,432554.06,458731.2,99245.76,0.0,0.0,2016,10,17,0
2016-10-18,0.0,0.0,2428.0981,1239318.0,1345492.9,336522.22,0.0,0.0,2016,10,18,1
2016-10-19,0.0,0.0,732.2132,1004746.44,1130005.4,381865.06,0.0,0.0,2016,10,19,2
2016-10-20,0.0,0.0,303.69806,1095474.1,1519246.8,491894.62,0.0,0.0,2016,10,20,3
2016-10-21,0.0,0.0,326.36526,1161110.1,1379946.5,439858.16,0.0,0.0,2016,10,21,4
2016-10-22,0.0,0.0,5.0953574,374347.78,645550.0,181738.27,0.0,0.0,2016,10,22,5
2016-10-23,0.0,0.0,0.0,729883.6,1165139.0,317704.47,0.0,0.0,2016,10,23,6
2016-10-24,0.0,0.0,0.0,992929.56,1040311.44,152760.23,0.0,0.0,2016,10,24,0
2016-10-25,0.0,0.0,0.0,557508.06,975355.7,195463.81,0.0,0.0,2016,10,25,1
2016-10-26,0.0,0.0,0.0,570025.75,757464.94,265827.7,0.0,0.0,2016,10,26,2
2016-10-27,0.0,0.0,0.0,1185882.5,1606351.2,522174.53,0.0,0.0,2016,10,27,3
2016-10-28,0.0,0.0,0.0,1309959.4,1739392.2,562782.94,0.0,0.0,2016,10,28,4
2016-10-29,0.0,0.0,0.0,1383857.2,1749320.0,570235.06,0.0,0.0,2016,10,29,5
2016-10-30,0.0,0.0,0.0,1363727.5,1721107.2,546140.7,0.0,0.0,2016,10,30,6
2016-10-31,0.0,0.0,0.0,1142628.1,1587523.8,488223.84,0.0,0.0,2016,10,31,0
2016-11-01,0.0,0.0,0.0,1309870.9,1676768.1,516588.78,0.0,0.0,2016,11,1,1
2016-11-02,0.0,0.0,0.0,1247322.6,1660316.9,510940.28,0.0,0.0,2016,11,2,2
2016-11-03,0.0,0.0,0.0,1262093.8,1633612.9,473117.94,0.0,0.0,2016,11,3,3
2016-11-04,0.0,0.0,0.0,645792.06,392576.66,49654.742,0.0,0.0,2016,11,4,4
2016-11-05,0.0,0.0,0.0,377409.78,622629.3,257150.77,0.0,0.0,2016,11,5,5
2016-11-06,0.0,0.0,0.0,971640.1,1397279.9,387248.12,0.0,0.0,2016,11,6,6
2016-11-07,0.0,0.0,0.0,947128.6,1252725.9,361296.62,0.0,0.0,2016,11,7,0
2016-11-08,0.0,0.0,0.0,1225381.6,1587559.8,435344.53,0.0,0.0,2016,11,8,1
2016-11-09,0.0,0.0,0.0,1148162.1,1434597.2,396282.84,0.0,0.0,2016,11,9,2
2016-11-10,0.0,0.0,0.0,1036812.56,1375523.8,346869.62,0.0,0.0,2016,11,10,3
2016-11-11,0.0,0.0,0.0,1098792.0,1387633.1,308504.12,0.0,0.0,2016,11,11,4
2016-11-12,0.0,0.0,0.0,963623.94,1404402.9,269786.0,0.0,0.0,2016,11,12,5
2016-11-13,0.0,0.0,0.0,691133.94,1124923.8,228094.31,0.0,0.0,2016,11,13,6
2016-11-14,0.0,0.0,0.0,1130534.9,1505106.9,376854.97,0.0,0.0,2016,11,14,0
2016-11-15,0.0,0.0,0.0,1123423.0,1504530.8,370318.72,0.0,0.0,2016,11,15,1
2016-11-16,0.0,0.0,0.0,1074929.1,1441602.2,318746.47,0.0,0.0,2016,11,16,2
2016-11-17,0.0,0.0,0.0,1069131.1,1439634.5,339480.28,0.0,0.0,2016,11,17,3
2016-11-18,0.0,0.0,0.0,605367.1,602848.06,63185.61,0.0,0.0,2016,11,18,4
2016-11-19,0.0,0.0,0.0,893992.4,1216866.5,255305.89,0.0,0.0,2016,11,19,5
2016-11-20,0.0,0.0,0.0,519389.3,706048.75,68729.734,0.0,0.0,2016,11,20,6
2016-11-21,0.0,0.0,0.0,82906.234,234361.94,29686.469,0.0,0.0,2016,11,21,0
2016-11-22,0.0,0.0,0.0,135638.34,404835.62,37827.277,0.0,0.0,2016,11,22,1
2016-11-23,0.0,0.0,0.0,242573.03,167508.11,34847.33,0.0,0.0,2016,11,23,2
2016-11-24,0.0,0.0,0.0,888254.0,1108141.9,252716.1,0.0,0.0,2016,11,24,3
2016-11-25,0.0,0.0,0.0,913804.1,1185971.6,239684.19,0.0,0.0,2016,11,25,4
2016-11-26,0.0,0.0,0.0,105231.164,173795.03,20965.668,0.0,0.0,2016,11,26,5
2016-11-27,0.0,0.0,0.0,471073.28,535480.1,82702.305,0.0,0.0,2016,11,27,6
2016-11-28,0.0,0.0,0.0,620834.1,979167.25,149141.7,0.0,0.0,2016,11,28,0
2016-11-29,0.0,0.0,0.0,630944.6,880309.9,150987.16,0.0,0.0,2016,11,29,1
2016-11-30,0.0,0.0,0.0,835492.6,1222782.9,226892.98,0.0,0.0,2016,11,30,2
2016-12-01,0.0,0.0,0.0,830465.4,1226025.0,244051.94,0.0,0.0,2016,12,1,3
2016-12-02,0.0,0.0,0.0,799434.44,1198809.4,237636.08,0.0,0.0,2016,12,2,4
2016-12-03,0.0,0.0,0.0,786516.94,1200602.9,219970.11,0.0,0.0,2016,12,3,5
2016-12-04,0.0,0.0,0.0,344169.94,525938.56,104727.125,0.0,0.0,2016,12,4,6
2016-12-05,0.0,0.0,0.0,533635.25,732962.94,94193.12,0.0,0.0,2016,12,5,0
2016-12-06,0.0,0.0,0.0,796360.94,1199501.2,234204.83,0.0,0.0,2016,12,6,1
2016-12-07,0.0,0.0,0.0,772885.4,1208929.6,225488.84,0.0,0.0,2016,12,7,2
2016-12-08,0.0,0.0,0.0,751798.25,1191580.9,239316.22,0.0,0.0,2016,12,8,3
2016-12-09,0.0,0.0,0.0,766852.25,1193780.9,227574.27,0.0,0.0,2016,12,9,4
2016-12-10,0.0,0.0,0.0,643446.25,982212.6,152654.6,0.0,0.0,2016,12,10,5
2016-12-11,0.0,0.0,0.0,696807.1,1172592.2,228319.67,0.0,0.0,2016,12,11,6
2016-12-12,0.0,0.0,0.0,717098.1,1162141.8,235095.98,0.0,0.0,2016,12,12,0
2016-12-13,0.0,0.0,0.0,771774.25,1219317.2,245915.0,0.0,0.0,2016,12,13,1
2016-12-14,0.0,0.0,0.0,640160.75,1129337.2,236168.69,0.0,0.0,2016,12,14,2
2016-12-15,0.0,0.0,0.0,562523.5,789286.75,146239.97,0.0,0.0,2016,12,15,3
2016-12-16,0.0,0.0,0.0,257861.94,360888.56,35871.39,0.0,0.0,2016,12,16,4
2016-12-17,0.0,0.0,0.0,636097.56,1101482.6,218683.31,0.0,0.0,2016,12,17,5
2016-12-18,0.0,0.0,0.0,708983.0,1190662.6,235247.5,0.0,0.0,2016,12,18,6
2016-12-19,0.0,0.0,0.0,505217.2,622529.25,96469.12,0.0,0.0,2016,12,19,0
2016-12-20,0.0,0.0,0.0,373158.2,569974.9,67833.195,0.0,0.0,2016,12,20,1
2016-12-21,0.0,0.0,0.0,616198.7,947079.6,208085.6,0.0,0.0,2016,12,21,2
2016-12-22,0.0,0.0,0.0,576266.94,966636.1,133184.1,0.0,0.0,2016,12,22,3
2016-12-23,0.0,0.0,0.0,628174.3,1114417.2,252359.98,0.0,0.0,2016,12,23,4
2016-12-24,0.0,0.0,0.0,609682.6,1090647.5,236441.97,0.0,0.0,2016,12,24,5
2016-12-25,0.0,0.0,0.0,623005.56,1091142.1,223327.31,0.0,0.0,2016,12,25,6
2016-12-26,0.0,0.0,0.0,597337.56,1022666.94,198319.0,0.0,0.0,2016,12,26,0
2016-12-27,0.0,0.0,0.0,612731.75,1096932.6,196297.53,0.0,0.0,2016,12,27,1
2016-12-28,0.0,0.0,0.0,700924.1,1215609.2,303617.8,0.0,0.0,2016,12,28,2
2016-12-29,0.0,0.0,0.0,734398.3,1278467.4,324224.88,0.0,0.0,2016,12,29,3
2016-12-30,0.0,0.0,0.0,685466.0,1212684.2,307827.38,0.0,0.0,2016,12,30,4
2016-12-31,0.0,0.0,0.0,649954.75,1162627.6,303317.66,0.0,0.0,2016,12,31,5
2017-01-01,0.0,0.0,0.0,603322.6,1202461.9,325356.84,0.0,0.0,2017,1,1,6
2017-01-02,0.0,0.0,0.0,571680.25,1036180.0,149964.56,0.0,0.0,2017,1,2,0
2017-01-03,0.0,0.0,0.0,688749.25,1215885.2,322244.9,0.0,0.0,2017,1,3,1
2017-01-04,0.0,0.0,0.0,669850.56,1196087.2,320218.97,0.0,0.0,2017,1,4,2
2017-01-05,0.0,0.0,0.0,710755.1,1262884.2,353559.72,0.0,0.0,2017,1,5,3
2017-01-06,0.0,0.0,0.0,717373.9,1276167.9,364601.16,0.0,0.0,2017,1,6,4
2017-01-07,0.0,0.0,0.0,679625.7,1182237.5,330844.72,0.0,0.0,2017,1,7,5
2017-01-08,0.0,0.0,0.0,704656.3,1221328.5,333811.56,0.0,0.0,2017,1,8,6
2017-01-09,0.0,0.0,0.0,680473.9,1242622.1,371346.16,0.0,0.0,2017,1,9,0
2017-01-10,0.0,0.0,0.0,303838.44,804009.56,219015.1,0.0,0.0,2017,1,10,1
2017-01-11,0.0,0.0,0.0,634686.56,1216622.2,344742.7,0.0,0.0,2017,1,11,2
2017-01-12,0.0,0.0,0.0,619399.1,1003484.94,230498.02,0.0,0.0,2017,1,12,3
2017-01-13,0.0,0.0,0.0,703372.9,1223004.8,376089.53,0.0,0.0,2017,1,13,4
2017-01-14,0.0,0.0,0.0,724575.4,1307790.8,445075.38,0.0,0.0,2017,1,14,5
2017-01-15,0.0,0.0,0.0,693582.3,1257284.8,408643.3,0.0,0.0,2017,1,15,6
2017-01-16,0.0,0.0,0.0,602327.1,1150054.1,431288.3,0.0,0.0,2017,1,16,0
2017-01-17,0.0,0.0,0.0,751134.6,1337445.8,488023.53,0.0,0.0,2017,1,17,1
2017-01-18,0.0,0.0,0.0,748908.0,1265286.1,442489.53,0.0,0.0,2017,1,18,2
2017-01-19,0.0,0.0,0.0,647239.06,1119770.6,319013.34,0.0,0.0,2017,1,19,3
2017-01-20,0.0,0.0,0.0,272222.62,436789.34,122484.07,0.0,0.0,2017,1,20,4
2017-01-21,0.0,0.0,0.0,390819.56,569280.1,95227.92,0.0,0.0,2017,1,21,5
2017-01-22,0.0,0.0,0.0,282521.06,477566.72,171705.64,0.0,0.0,2017,1,22,6
2017-01-23,0.0,0.0,0.0,106235.945,371094.38,173714.1,0.0,0.0,2017,1,23,0
2017-01-24,0.0,0.0,0.0,790419.7,1402896.9,565676.94,0.0,0.0,2017,1,24,1
2017-01-25,0.0,0.0,0.0,530638.25,682429.6,183531.16,0.0,0.0,2017,1,25,2
2017-01-26,0.0,0.0,0.0,369810.84,996751.9,412172.84,0.0,0.0,2017,1,26,3
2017-01-27,0.0,0.0,0.0,78767.055,124943.875,58848.797,0.0,0.0,2017,1,27,4
2017-01-28,0.0,0.0,0.0,329706.97,782910.25,291133.75,0.0,0.0,2017,1,28,5
2017-01-29,0.0,0.0,0.0,650826.75,1106606.9,433451.34,0.0,0.0,2017,1,29,6
2017-01-30,0.0,0.0,0.0,591867.56,1172518.1,391584.78,0.0,0.0,2017,1,30,0
2017-01-31,0.0,0.0,0.0,837869.9,1350724.2,523364.06,0.0,0.0,2017,1,31,1
2017-02-01,0.0,0.0,0.0,610246.75,1146394.4,350778.84,0.0,0.0,2017,2,1,2
2017-02-02,0.0,0.0,0.0,392338.7,438976.78,236351.23,0.0,0.0,2017,2,2,3
2017-02-03,0.0,0.0,0.0,680442.75,1191875.1,536593.94,0.0,0.0,2017,2,3,4
2017-02-04,0.0,0.0,0.0,602221.3,1119550.8,268652.22,0.0,0.0,2017,2,4,5
